"Ranking","Name","Result_m","Announced","Points","Penalties","Date","Place","Country"
273,"Ashley CHAPMAN ",60,60,60,0,2016-09-04,"BONAIRE DEEPSEA CHALLENGE","United States"
274,"Sofia Gomez Uribe ",60,60,60,0,2016-05-26,"Caribbean Cup 2016","Colombia"
275,"Sebastian LIRA ",60,60,60,0,2016-05-26,"Caribbean Cup 2016","Chile"
276,"Jessea WENJIE LU ",60,60,60,0,2016-04-22,"Vertical Blue 2016","China"
277,"Davide CARRERA ",60,60,60,0,2015-11-01,"Big Blue","Italy"
278,"Manolis GIANKOS ",60,60,60,0,2009-09-13,"AIDA Hellas Freediving Championship 2009","Greece"
279,"Martin STEPANEK ",60,60,60,0,2009-07-26,"FIT Gulfstream Open","Czech Republic"
280,"Ryuzo SHINOMIYA ",60,60,60,0,2014-11-27,"Suunto Vertical Blue","Japan"
281,"Walter STEYN ",60,60,60,0,2010-04-27,"Vertical Blue 2010 - the Suunto Dive-Off","Australia"
282,"Igor LIBERTI ",60,60,55,5,2012-05-03,"Deans Blue Hole Mini-comp","Switzerland"
283,"Christian MALDAMÉ ",60,60,60,0,2007-09-07,"1st Annual Thermocline Free Dahab Invitational","France"
284,"Christian MALDAMÉ ",60,60,60,0,2009-09-16,"Nice Abyss Contest","France"
285,"Johan THELAUS ",60,60,60,0,2012-10-20,"TRIPLE DEPTH 2012","Sweden"
286,"Johan THELAUS ",60,60,60,0,2013-07-06,"Nice Abyss contest 2013","Sweden"
287,"Johan THELAUS ",60,60,60,0,2013-07-06,"Nice Abyss contest 2013","Sweden"
288,"Natalia MOLCHANOVA ",60,60,60,0,2008-06-10,"Triple Depth 2008","Russian Federation"
289,"Alexey MOLCHANOV ",60,60,60,0,2006-06-04,"Triple Depth 2006","Russian Federation"
290,"John MOORCROFT ",60,60,60,0,2015-09-05,"2015 AIDA Depth World Championships Pre competition","United Kingdom"
291,"Gordon SAVIC ",60,60,60,0,2010-09-26,"Triple Depth 2010","Serbia"
292,"William WINRAM ",60,60,60,0,2006-06-04,"Triple Depth 2006","Canada"
293,"Robert KING ",60,60,60,0,2014-11-27,"Suunto Vertical Blue","United States"
294,"Augustin DI FRANCISCO ",60,60,60,0,2007-09-15,"1st Blue Lake Invitational 2007","Argentina"
295,"Nicola RODERICK ",60,60,60,0,2010-06-14,"3rd Mediterranean Freediving Meeting","New Zealand"
296,"Federico MANA ",60,60,60,0,2007-10-27,"4th AIDA Individual World Championship","Italy"
297,"Natalia ZHARKOVA ",60,60,60,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Ukraine"
298,"Edmund WARDLE ",60,60,60,0,2011-09-15,"AIDA Individual Depth World Championship 2011","United Kingdom"
299,"Miguel LOZANO ",60,60,60,0,2011-06-23,"Triple Depth 2011","Spain"
300,"Ken KIRIYAMA ",60,60,60,0,2015-05-23,"Caribbean Cup 2015","Denmark"
301,"Ashley CHAPMAN ",60,60,60,0,2015-05-23,"Caribbean Cup 2015","United States"
302,"Johan HAGG ",60,60,60,0,2014-08-08,"Swedish championship in depth","Sweden"
303,"Eran GILAD ",60,60,60,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Israel"
304,"Stefan RANDIG ",60,60,60,0,2011-06-23,"Triple Depth 2011","Germany"
305,"Nick MEVOLI ",60,72,47,13,2013-11-09,"Vertical Blue 2013","United States"
306,"Jeanine GRASMEIJER ",60,60,60,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Netherlands"
307,"thomas BOUCHARD ",60,60,60,0,2013-06-23,"FREEDIVE DAHAB / BLUE IMMERSION June minicomp","France"
308,"Sayuri KINOSHITA ",60,60,60,0,2015-04-27,"Suunto Vertical Blue 2015","Japan"
309,"Nicolas AUBRY ",60,60,60,0,2015-09-11,"2015 AIDA Depth World Championships","France"
310,"Kurt RANDOLPH ",60,60,60,0,2015-05-11,"Deja Blue VI","United States"
311,"Walid BOUDHIAF ",60,60,60,0,2009-04-03,"Vertical Blue 2009","Tunisia"
312,"Walid BOUDHIAF ",60,60,60,0,2015-06-06,"NIRVANA OCEANQUEST","Tunisia"
313,"Andrey MATVEENKO ",60,60,60,0,2016-05-18,"Russian Open National Championship","Russian Federation"
314,"Andrey MATVEENKO ",60,60,60,0,2016-05-18,"Russian Open National Championship","Russian Federation"
315,"Jakob Galbavy ",60,60,60,0,2014-11-27,"Suunto Vertical Blue","Austria"
316,"Kurt Chambers ",60,60,60,0,2015-11-01,"Big Blue","United States"
317,"Alejandro  Lemus ",60,60,60,0,2015-04-27,"Suunto Vertical Blue 2015","Mexico"
318,"William WINRAM ",59,84,33,26,2007-09-07,"1st Annual Thermocline Free Dahab Invitational","Canada"
319,"Sofia Gomez Uribe ",58,58,58,0,2016-11-02,"Blue Element 2016","Colombia"
320,"Amber BOURKE ",58,58,58,0,2016-11-13,"Australian Depth National Freediving Championship 2016","Australia"
321,"John MOORCROFT ",58,64,51,7,2014-11-27,"Suunto Vertical Blue","United Kingdom"
322,"John MOORCROFT ",58,60,55,3,2015-09-05,"2015 AIDA Depth World Championships Pre competition","United Kingdom"
323,"Jure DAIC ",58,58,58,0,2009-07-03,"Rab Dive Off 2009","Slovenia"
324,"Clemens NEUMANN ",58,58,58,0,2012-08-30,"Little Blue Hole Competition","Germany"
325,"Robert KING ",58,72,43,15,2013-05-20,"Caribbean Cup 2013","United States"
326,"Christian Barkholdt MØLLER ",58,58,58,0,2009-06-22,"2nd Mediterranean Freediving Meeting","Denmark"
327,"Christian ERNEST ",58,58,58,0,2010-04-29,"Bizzy Blue Hole 2010","Sweden"
328,"Michal RISIAN ",58,58,58,0,2009-07-03,"Rab Dive Off 2009","Slovakia"
329,"Ken KIRIYAMA ",58,69,46,12,2011-09-15,"AIDA Individual Depth World Championship 2011","Denmark"
330,"Ken KIRIYAMA ",58,58,58,0,2012-03-31,"Blood Red Philippine Depth Challenge","Denmark"
331,"Ken KIRIYAMA ",58,74,41,17,2015-06-06,"NIRVANA OCEANQUEST","Denmark"
332,"Remy DUBERN ",58,58,58,0,2015-06-20,"Nice Abyss Contest 2015","France"
333,"lance lee  DAVIS ",58,67,49,9,2015-08-21,"Freedive Paradise 2015","United States"
334,"Sayuri KINOSHITA ",58,58,58,0,2014-11-27,"Suunto Vertical Blue","Japan"
335,"Sayuri KINOSHITA ",58,58,58,0,2015-09-11,"2015 AIDA Depth World Championships","Japan"
336,"Adam STERN ",58,58,58,0,2015-06-06,"NIRVANA OCEANQUEST","Australia"
337,"mandy SUMNER ",58,58,58,0,2015-09-11,"2015 AIDA Depth World Championships","United States"
338,"Sofia Uribe GOMEZ ",58,58,58,0,2016-04-22,"Vertical Blue 2016","Colombia"
339,"Alejandro  Lemus ",58,58,58,0,2014-11-27,"Suunto Vertical Blue","Mexico"
340,"Alejandro  Lemus ",58,58,58,0,2013-11-09,"Vertical Blue 2013","Mexico"
341,"Nicolas AUBRY ",57,63,50,7,2016-11-02,"Blue Element 2016","France"
342,"Carlos COSTE ",57,57,57,0,2014-05-25,"Caribbean Cup 2014","Venezuela"
343,"Wolfram NEUGEBAUER ",57,57,57,0,2007-08-14,"Nordic Deep with Six Competitions in One","Germany"
344,"Alena ZABLOUDILOVÁ ",57,57,57,0,2012-10-20,"TRIPLE DEPTH 2012","Czech Republic"
345,"Natalia AVSEENKO ",57,57,57,0,2008-04-01,"Vertical Blue 2008","Russian Federation"
346,"William WINRAM ",57,84,29,28,2007-09-07,"1st Annual Thermocline Free Dahab Invitational","Canada"
347,"Domagoj JAKOVAC ",57,57,57,0,2009-07-03,"Rab Dive Off 2009","Croatia"
348,"Clemens NEUMANN ",57,57,57,0,2012-10-20,"TRIPLE DEPTH 2012","Germany"
349,"Aristides IOANNIDIS ",57,57,57,0,2012-06-06,"5th Mediterranean World Cup","Greece"
350,"Aristides IOANNIDIS ",57,57,57,0,2012-06-06,"5th Mediterranean World Cup","Greece"
351,"Nicola RODERICK ",57,57,57,0,2010-06-14,"3rd Mediterranean Freediving Meeting","New Zealand"
352,"Yuri SHMATKO ",57,57,57,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Russian Federation"
353,"Giorgos SAKKAS ",57,61,52,5,2011-09-15,"AIDA Individual Depth World Championship 2011","Greece"
354,"Christian ERNEST ",57,57,57,0,2009-04-21,"(in progress) Bizzy Blue Hole 2009","Sweden"
355,"Michal RISIAN ",57,68,46,0,2010-09-26,"Rab Dive Off 2010","Slovakia"
356,"Mads ISBERG ",57,57,57,0,2009-04-21,"(in progress) Bizzy Blue Hole 2009","Denmark"
357,"Ken KIRIYAMA ",57,70,43,14,2015-06-06,"NIRVANA OCEANQUEST","Denmark"
358,"Ashley CHAPMAN ",57,57,57,0,2014-05-25,"Caribbean Cup 2014","United States"
359,"Ashley CHAPMAN ",57,57,57,0,2015-05-11,"Deja Blue VI","United States"
360,"Alexandr BUBENCHIKOV ",57,57,57,0,2013-05-09,"Freedive Dhab Swedish monocomp","Ukraine"
361,"Piero GIOBBI ",57,57,57,0,2014-08-08,"Swedish championship in depth","Sweden"
362,"Marek APJAR ",57,57,57,0,2009-04-21,"(in progress) Bizzy Blue Hole 2009","Czech Republic"
363,"Pascal BERGER ",57,57,57,0,2014-11-27,"Suunto Vertical Blue","Switzerland"
364,"Marianna KRUPNITSKAYA ",57,57,57,0,2014-11-27,"Suunto Vertical Blue","Russian Federation"
365,"lance lee  DAVIS ",57,57,57,0,2015-08-21,"Freedive Paradise 2015","United States"
366,"Jorge PALACIO ",57,57,57,0,2015-06-06,"NIRVANA OCEANQUEST","Colombia"
367,"Nicolas GIRARDIN ",56,56,56,0,2016-11-02,"Blue Element 2016","France"
368,"Ken KIRIYAMA ",56,56,56,0,2016-05-26,"Caribbean Cup 2016","Denmark"
369,"Linda PAGANELLI ",56,56,56,0,2016-11-03,"Red C cup","Italy"
370,"Jihoon JANG ",56,56,56,0,2016-04-30,"Freedive Panglao Depth Challenge","Korea, Republic of"
371,"MJ Kühn ",56,56,56,0,2016-11-13,"Australian Depth National Freediving Championship 2016","South Africa"
372,"Ryuzo SHINOMIYA ",56,56,56,0,2013-05-20,"Caribbean Cup 2013","Japan"
373,"Sebastian NÄSLUND ",56,56,56,0,2007-10-27,"4th AIDA Individual World Championship","Sweden"
374,"Alena ZABLOUDILOVÁ ",56,56,56,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Czech Republic"
375,"John MOORCROFT ",56,64,47,9,2014-11-27,"Suunto Vertical Blue","United Kingdom"
376,"William WINRAM ",56,93,18,38,2010-04-27,"Vertical Blue 2010 - the Suunto Dive-Off","Canada"
377,"Jure DAIC ",56,56,56,0,2007-10-27,"4th AIDA Individual World Championship","Slovenia"
378,"Clemens NEUMANN ",56,61,50,6,2012-09-30,"Little blue hole competition too","Germany"
379,"Dimitris CHATZIASLAN ",56,56,56,0,2007-10-07,"Summer Apnea Games 2007 - In Memory of Dimitris Vassilakis","Greece"
380,"Robert KING ",56,56,56,0,2012-11-20,"Suunto Vertical Blue 2012","United States"
381,"Robert KING ",56,56,56,0,2012-11-20,"Suunto Vertical Blue 2012","United States"
382,"Robert KING ",56,56,56,0,2012-11-20,"Suunto Vertical Blue 2012","United States"
383,"Eric VAN RIET PAAP ",56,56,56,0,2015-10-01,"Triple Depth","Netherlands"
384,"Sara CAMPBELL ",56,56,56,0,2007-10-21,"Triple Depth","United Kingdom"
385,"Jacob HANSEN ",56,56,56,0,2010-04-29,"Bizzy Blue Hole 2010","Denmark"
386,"David CIZEK ",56,56,56,0,2010-04-29,"Bizzy Blue Hole 2010","Czech Republic"
387,"Ken KIRIYAMA ",56,60,51,5,2014-08-27,"2014 Danish hampionships","Denmark"
388,"Michael BOARD ",56,56,56,0,2014-11-27,"Suunto Vertical Blue","United Kingdom"
389,"Nick MEVOLI ",56,56,56,0,2013-05-20,"Caribbean Cup 2013","United States"
390,"Sayuri KINOSHITA ",56,56,56,0,2014-11-27,"Suunto Vertical Blue","Japan"
391,"Andres VENEGAS ",56,56,56,0,2014-05-25,"Caribbean Cup 2014","International"
392,"Alejandro  Lemus ",56,56,56,0,2013-05-20,"Caribbean Cup 2013","Mexico"
393,"Mathieu MARAIO ",55,55,55,0,2016-11-02,"Blue Element 2016","France"
394,"Nicolas AUBRY ",55,55,55,0,2016-11-02,"Blue Element 2016","France"
395,"Sophie JACQUIN ",55,55,55,0,2016-11-02,"Blue Element 2016","France"
396,"Estrella NAVARO ",55,55,55,0,2016-05-26,"Caribbean Cup 2016","Mexico"
397,"TILLEY Mark ",55,55,55,0,2016-05-26,"Caribbean Cup 2016","United Kingdom"
398,"Carlos COSTE ",55,55,55,0,2013-05-20,"Caribbean Cup 2013","Venezuela"
399,"Jesper STECHMANN ",55,55,55,0,2009-08-13,"Nordic Deep 2009","Denmark"
400,"Jesper STECHMANN ",55,55,55,0,2014-06-15,"7th AIDA Mediterranean World Cup","Denmark"
401,"Natalia MOLCHANOVA ",55,55,55,0,2009-12-03,"5th AIDA Individual World Championship 2009","Russian Federation"
402,"Natalia MOLCHANOVA ",55,55,55,0,2005-11-05,"Triple Depth - Freedive Dahab","Russian Federation"
403,"John MOORCROFT ",55,63,46,9,2014-11-27,"Suunto Vertical Blue","United Kingdom"
404,"Jan HONYSCH ",55,55,55,0,2009-12-03,"5th AIDA Individual World Championship 2009","Czech Republic"
405,"Naoyuki TOMINAGA ",55,55,55,0,2007-08-04,"Deep Water Cup Okinawa 2007","Japan"
406,"William WINRAM ",55,76,33,22,2007-09-07,"1st Annual Thermocline Free Dahab Invitational","Canada"
407,"Stavros KASTRINAKIS ",55,55,55,0,2007-09-07,"1st Annual Thermocline Free Dahab Invitational","Greece"
408,"Dimitris KOUMOULOS ",55,55,55,0,2015-09-11,"2015 AIDA Depth World Championships","Greece"
409,"Antonio DEL DUCA ",55,55,55,0,2012-11-20,"Suunto Vertical Blue 2012","Venezuela"
410,"Antonio DEL DUCA ",55,55,55,0,2012-11-20,"Suunto Vertical Blue 2012","Venezuela"
411,"Antonio DEL DUCA ",55,55,55,0,2012-11-20,"Suunto Vertical Blue 2012","Venezuela"
412,"Clemens NEUMANN ",55,55,55,0,2012-08-30,"Little Blue Hole Competition","Germany"
413,"Daan VERHOEVEN ",55,55,55,0,2010-09-26,"Triple Depth 2010","Netherlands"
414,"Robert KING ",55,55,55,0,2008-04-21,"Liquification 2008","United States"
415,"Nicola RODERICK ",55,55,55,0,2009-12-03,"5th AIDA Individual World Championship 2009","New Zealand"
416,"Nicola RODERICK ",55,55,55,0,2010-06-14,"3rd Mediterranean Freediving Meeting","New Zealand"
417,"Giorgos SAKKAS ",55,55,55,0,2011-09-11,"AIDA Hellas Summer Apnea Games 2011","Greece"
418,"Giorgos SAKKAS ",55,55,55,0,2013-09-09,"2013 Kalamata Open","Greece"
419,"Steinar SCHJAGER ",55,55,55,0,2010-08-14,"Nordic Deep 2010","Norway"
420,"Tomo VRDOLJAK ",55,55,55,0,2009-07-03,"Rab Dive Off 2009","Croatia"
421,"Frederic SESSA ",55,55,55,0,2013-07-06,"Nice Abyss contest 2013","France"
422,"Frederic SESSA ",55,55,55,0,2013-07-06,"Nice Abyss contest 2013","France"
423,"Ken KIRIYAMA ",55,61,49,6,2014-07-26,"Freedive Panglao July Minicompetition","Denmark"
424,"Max LINDQVIST ",55,55,55,0,2012-10-20,"TRIPLE DEPTH 2012","Sweden"
425,"Ashley CHAPMAN ",55,55,55,0,2015-11-01,"Big Blue","United States"
426,"Piero GIOBBI ",55,55,55,0,2013-08-01,"Swedish Championship in depth","Sweden"
427,"Marc-Andre TRATCH ",55,55,55,0,2013-09-15,"AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","Canada"
428,"Jeanine GRASMEIJER ",55,55,55,0,2015-11-01,"Big Blue","Netherlands"
429,"Carlos CORREA ",55,55,55,0,2015-05-23,"Caribbean Cup 2015","Colombia"
430,"Sofia Uribe GOMEZ ",55,55,55,0,2015-11-01,"Big Blue","Colombia"
431,"mandy SUMNER ",55,55,55,0,2015-05-23,"Caribbean Cup 2015","United States"
432,"Stephan SAXTAD ",55,55,55,0,2015-09-11,"2015 AIDA Depth World Championships","France"
433,"Jihoon JANG ",55,55,55,0,2015-04-18,"Freedive Panglao Staff Competition","Korea, Republic of"
434,"Sebastian LIRA ",55,55,55,0,2015-11-01,"Big Blue","Chile"
435,"Camila JABER ",55,55,55,0,2016-04-22,"Vertical Blue 2016","Mexico"
436,"navarro ESTRELLA ",55,55,55,0,2016-05-26,"Caribbean Cup 2016","Mexico"
437,"Alejandro  Lemus ",55,55,55,0,2012-11-20,"Suunto Vertical Blue 2012","Mexico"
438,"Alejandro  Lemus ",55,55,55,0,2012-11-20,"Suunto Vertical Blue 2012","Mexico"
439,"Alejandro  Lemus ",55,55,55,0,2012-11-20,"Suunto Vertical Blue 2012","Mexico"
440,"Jonathan  Sunnex ",55,55,50,5,2012-10-20,"TRIPLE DEPTH 2012","New Zealand"
441,"Marina KAZANKOVA ",54,54,54,0,2016-09-04,"BONAIRE DEEPSEA CHALLENGE","Russian Federation"
442,"Aurore ASSO ",54,54,54,0,2016-09-04,"BONAIRE DEEPSEA CHALLENGE","France"
443,"Gauthier Ghilain ",54,54,54,0,2016-05-26,"Caribbean Cup 2016","Belgium"
444,"Leo Yasumasa MURAOKA ",54,61,0,0,2009-09-26,"Guys and Gals in Paradise","United States"
445,"Aristides IOANNIDIS ",54,54,54,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Greece"
446,"Alon RIVKIND ",54,54,54,0,2010-09-26,"Triple Depth 2010","Israel"
447,"Giorgos SAKKAS ",54,54,54,0,2010-06-14,"3rd Mediterranean Freediving Meeting","Greece"
448,"Steinar SCHJAGER ",54,54,54,0,2010-04-29,"Bizzy Blue Hole 2010","Norway"
449,"Wendy TIMMERMANS ",54,54,54,0,2012-09-30,"Little blue hole competition too","Netherlands"
450,"Mads Becker JÃ˜RGENSEN ",54,54,54,0,2009-04-03,"Vertical Blue 2009","Denmark"
451,"David CIZEK ",54,61,46,8,2011-09-15,"AIDA Individual Depth World Championship 2011","Czech Republic"
452,"Jana STRAIN ",54,54,54,0,2009-12-03,"5th AIDA Individual World Championship 2009","Canada"
453,"Walid BOUDHIAF ",54,54,54,0,2009-04-03,"Vertical Blue 2009","Tunisia"
454,"Aurore ASSO ",53,53,53,0,2016-09-04,"BONAIRE DEEPSEA CHALLENGE","France"
455,"TILLEY Mark ",53,53,53,0,2016-05-26,"Caribbean Cup 2016","United Kingdom"
456,"Linda PAGANELLI ",53,53,53,0,2016-11-03,"Red C cup","Italy"
457,"Jessea WENJIE LU ",53,53,53,0,2016-05-09,"Deja Blue 7","China"
458,"Pepe SALCEDO ",53,62,43,10,2015-05-23,"Caribbean Cup 2015","Mexico"
459,"Jesper STECHMANN ",53,53,53,0,2013-08-07,"Nordic Championship 2013","Denmark"
460,"Sebastian NÄSLUND ",53,53,43,10,2005-11-05,"Triple Depth - Freedive Dahab","Sweden"
461,"Nicolas GUERRY ",53,53,53,0,2009-06-22,"2nd Mediterranean Freediving Meeting","Switzerland"
462,"Jonas KRAHN ",53,0,53,0,2009-05-23,"1st Hemmoor No-Fins only","Germany"
463,"Alejandro W. ANDRES ",53,53,53,0,2014-05-25,"Caribbean Cup 2014","Argentina"
464,"William WINRAM ",53,75,30,23,2007-07-16,"2nd Trophy City of Peace","Canada"
465,"Domagoj JAKOVAC ",53,53,52,1,2009-07-03,"Rab Dive Off 2009","Croatia"
466,"Nicola RODERICK ",53,53,53,0,2008-08-25,"FIT Gulfstream Invitational","New Zealand"
467,"Alon RIVKIND ",53,53,53,0,2010-04-29,"Bizzy Blue Hole 2010","Israel"
468,"Yuri SHMATKO ",53,53,53,0,2013-04-25,"Russian National Open","Russian Federation"
469,"Yuri SHMATKO ",53,53,53,0,2014-05-15,"Russian National","Russian Federation"
470,"David TRANFIELD ",53,53,53,0,2010-06-14,"3rd Mediterranean Freediving Meeting","United Kingdom"
471,"Michal RISIAN ",53,63,42,0,2009-07-03,"Rab Dive Off 2009","Slovakia"
472,"Evgeny SYCHEV ",53,53,53,0,2014-05-15,"Russian National","Russian Federation"
473,"Jody FISHER ",53,56,44,9,2011-09-15,"AIDA Individual Depth World Championship 2011","Australia"
474,"Sophie JACQUIN ",53,53,53,0,2014-05-25,"Caribbean Cup 2014","France"
475,"Sayuri KINOSHITA ",53,53,53,0,2014-11-27,"Suunto Vertical Blue","Japan"
476,"Kristof COENEN ",53,53,53,0,2015-08-27,"RedCcup","Belgium"
477,"Andres VENEGAS ",53,53,53,0,2014-05-25,"Caribbean Cup 2014","International"
478,"Mindaugas KREIVENAS ",53,53,53,0,2014-10-14,"Triple Depth","International"
479,"Sebastian LIRA ",53,53,53,0,2015-06-17,"DEEPSEA CHALLENGE BONAIRE 2015","Chile"
480,"Camila JABER ",53,53,53,0,2016-04-22,"Vertical Blue 2016","Mexico"
481,"Aurore ASSO ",53,53,0,0,2016-04-22,"Vertical Blue 2016","France"
482,"TILLEY Mark ",53,53,53,0,2016-05-26,"Caribbean Cup 2016","United Kingdom"
483,"Aurore ASSO ",52,52,51,1,2016-09-04,"BONAIRE DEEPSEA CHALLENGE","France"
484,"Mathieu MARAIO ",52,52,52,0,2016-04-30,"Freedive Panglao Depth Challenge","France"
485,"Stephen KEENAN ",52,52,52,0,2015-08-27,"RedCcup","Ireland"
486,"Shelby EISENBERG ",52,52,52,0,2016-05-09,"Deja Blue 7","United States"
487,"TILLEY Mark ",52,52,52,0,2016-05-09,"Deja Blue 7","United Kingdom"
488,"Cornelius Friesendorf ",52,52,52,0,2016-09-23,"Free 2 be","Germany"
489,"Jonathan  Sunnex ",52,52,52,0,2016-11-02,"Blue Element 2016","New Zealand"
490,"HYUNHO SEONG ",52,57,46,6,2016-11-03,"Red C cup","Korea, Republic of"
491,"Bill STRÖMBERG ",52,52,52,0,2006-06-04,"Triple Depth 2006","Sweden"
492,"Mandy-Rae CRUICKSHANK ",52,52,52,0,2009-05-27,"PFI Cayman 2009","Canada"
493,"Mandy-Rae CRUICKSHANK ",52,55,48,4,2009-05-27,"PFI Cayman 2009","Canada"
494,"Junko KITAHAMA ",52,52,52,0,2009-12-03,"5th AIDA Individual World Championship 2009","Japan"
495,"Alexey MOLCHANOV ",52,52,52,0,2005-11-05,"Triple Depth - Freedive Dahab","Russian Federation"
496,"Stavros KASTRINAKIS ",52,52,52,0,2007-09-07,"1st Annual Thermocline Free Dahab Invitational","Greece"
497,"Jarmila SLOVENCÍKOVÁ ",52,52,52,0,2009-09-06,"Triple Depth 2009","Czech Republic"
498,"Domagoj JAKOVAC ",52,52,52,0,2008-07-12,"AIDA Freediving RAB OFF","Croatia"
499,"Aristides IOANNIDIS ",52,52,52,0,2012-09-29,"AIDA Hellas, SUMMER APNEA GAMES 2012","Greece"
500,"Yuri SHMATKO ",52,52,52,0,2011-06-23,"Triple Depth 2011","Russian Federation"
501,"Federico MANA ",52,52,52,0,2007-07-16,"2nd Trophy City of Peace","Italy"
502,"Wendy TIMMERMANS ",52,52,52,0,2011-09-15,"AIDA Individual Depth World Championship 2011","Netherlands"
503,"David TRANFIELD ",52,52,52,0,2010-06-14,"3rd Mediterranean Freediving Meeting","United Kingdom"
504,"David CIZEK ",52,56,47,5,2010-04-29,"Bizzy Blue Hole 2010","Czech Republic"
505,"David CIZEK ",52,52,52,0,2010-09-26,"Rab Dive Off 2010","Czech Republic"
506,"Mads ISBERG ",52,52,52,0,2009-04-21,"(in progress) Bizzy Blue Hole 2009","Denmark"
507,"Daniel ARIAS ",52,52,52,0,2015-05-23,"Caribbean Cup 2015","Chile"
508,"Natalia ZHARKOVA ",52,52,52,0,2015-08-27,"RedCcup","Ukraine"
509,"Ted HARTY ",52,52,52,0,2014-05-11,"Deja Blue V","United States"
510,"Hawkeye PARKER ",52,52,52,0,2010-05-11,"PFI Deja Blue 2010","United States"
511,"Camila JABER ",52,52,52,0,2016-04-22,"Vertical Blue 2016","Mexico"
512,"Aurore ASSO ",52,52,51,1,2016-04-22,"Vertical Blue 2016","France"
513,"Kathryn Nevatt ",52,52,52,0,2009-04-03,"Vertical Blue 2009","New Zealand"
514,"Jonathan  Sunnex ",52,52,52,0,2016-04-22,"Vertical Blue 2016","New Zealand"
515,"Aurore ASSO ",51,53,48,1,2016-09-04,"BONAIRE DEEPSEA CHALLENGE","France"
516,"Sergi Bernat Garcia ",51,51,51,0,2016-09-10,"Open Costa Brava","Spain"
517,"luis roberto martinez lam ",51,51,51,0,2016-09-10,"Open Costa Brava","Mexico"
518,"Sergi Bernat Garcia ",51,51,51,0,2016-09-10,"Open Costa Brava","Spain"
519,"Jesper STECHMANN ",51,51,51,0,2012-08-09,"Danish Depth Championship 2012","Denmark"
520,"Petr ZLATUSKA ",51,51,51,0,2006-08-19,"Nordic Deep 2006","Czech Republic"
521,"Petr ZLATUSKA ",51,55,46,5,2009-04-21,"(in progress) Bizzy Blue Hole 2009","Czech Republic"
522,"Johan THELAUS ",51,65,36,15,2010-06-14,"3rd Mediterranean Freediving Meeting","Sweden"
523,"Alejandro W. ANDRES ",51,51,51,0,2012-11-20,"Suunto Vertical Blue 2012","Argentina"
524,"Alejandro W. ANDRES ",51,51,51,0,2012-11-20,"Suunto Vertical Blue 2012","Argentina"
525,"Alejandro W. ANDRES ",51,51,51,0,2012-11-20,"Suunto Vertical Blue 2012","Argentina"
